# episodes,genre,network,rating,s_rating,title,cast,director,screenwriter
16,Women KoreanDrama Drama,Tvn,9.89,PG-13,Mother,LeeBoYoung HeoYool LeeJaeYoon GoSungHee LeeHyeYoung(1962) GoBoGyeol LeeJungYul KimYoungJae SongYooHyun JunHyeJin(1988) JoHanChul SonSeokGu NamGiAe,KimCheolKyu,JungSeoKyoung
10,Comedy Crime&Mystery Sci-Fi&Fantasy KoreanDrama IdolDrama Romance,Ocn,8.92,PG-13,Melo Holic,JungYunho KyungSooJin KimMinKyu HanJooWan GoMinSi ChoiDaeChul Solbin HanJaeSuk(1991),SongHyunWook,TeamGetname
16,Comedy Romance KoreanDrama Drama,Kbs,8.18,PG-13,Bel Ami,LeeJangWoo IU JangGeunSuk SoYooJin HanChaeYoung KimBoRa,JungJungHwa,ChonKyeYoung YooYoungA
50,Romance KoreanDrama Drama,Mbc,8.57,PG-13,A Thousand Kisses,RyuJin KimSoEun YoonDooJoon SeoYoungHee JiHyunWoo LeeSoonJae LeeMiYoung JungGaEun ChaHwaYun GooSeungHyun SonJiHyun(1990) ShimHyungTak ChaSooYun LeeTaeRi BanHyoJung KimChangWan KimChangSook JunJinSeo LeeDoYun(2006) JungJaeSoon LeeJaYoung,YoonJaeMoon OhHyunJong,ParkJungRan
16,Romance IdolDrama Drama KoreanDrama Music Melodrama,Sbs,7.79,PG-13,My Lovely Girl,LeeHoWon ChaYeRyun KimMyungSoo(L) KrystalJung Rain BaekSeungHun Alex AhnSeHa ParkYoungGyu KimJinWoo KimKiBang JoHeeBong HaeRyung KimHyeEun BaekSeungDo KimJaekyung ParkDooShik HanMin LeeChoHee KimKwangMin DaNi KangKiHwa,ParkHyungKi,NoJiSul
20,Drama KoreanDrama Romance Melodrama Sci-Fi&Fantasy,Kbs,8.41,PG-13,Black Knight,ShinSeKyung SeoJiHye JangMiHee KimRaeWon HwangJungMin KimByungOk JungJin ParkSungHoon ChaChungHwa KimGyul KimSulJin KimHyunJoon ShinSoYul HanJiSun,HanSangWoo,KimInYoung
16,Drama Romance KoreanDrama Melodrama,Kbs2,9.49,PG-13,Secret Love,JiSung LeeDaHee BaeSooBin HwangJungEum HwangSeokJeong KangNamGil LeeDeokHwa,LeeEungBok BaekSangHoon,ChoiHoChul YooBoRa
21,Romance KoreanDrama Crime&Mystery,Mbc,8.99,PG-13,Pride and Prejudice,ChoiMinSoo BaekJinHee ChoiJinHyuk LeeTaeHwan ChoiWooShik SonChangMin KimYeoJin NoJooHyun KimNaWoon,KimJinMin,LeeHyunJoo
14,Food&Cooking Romance KoreanDrama IdolDrama,Tvn,9.07,PG-13,Let's Eat 3,YoonDooJoon BaekJinHee LeeJooWoo AnWooYeon NohSussanna ByungHun KimDongYoung SeoByuockJun,ChoiKyooSik,LimSooMi
16,Romance Drama KoreanDrama,Kbs,8.94,PG-13,The Man Living in Our House,SooAe KimYoungKwang LeeSooHyuk JoBoAh KimJiHoon KimMiSook ParkSangMyun KimHaKyoon WooDoHwan,KimJungMin,YooHyunSook KimEunJung
12,Comedy Family&Kids Sci-Fi&Fantasy Drama KoreanDrama Romance,Kbs,9.57,PG-13,Go Back Couple,SonHoJun JangNara JangKiYong HanBoReum HeoJungMin GoBoGyeol JoHyeJung KimMiKyung KimByungOk MinJi LeeYiKyung LeeByungJoon LimJiKyu,HaByungHoon,KwonHyeJoo
40,Drama KoreanDrama Melodrama,Sbs,9.04,PG-13,Should We Kiss First,KamWooSung KimSunAh ParkSiYeon OhJiHo ShinSoYul KimSungSoo YeJiWon SonDeokGi KiDoHoon KangKyungHun KangYoungSeok JungDaBin(2000) ChoAhIn,SonJungHyun,BaeYooMi
32,MedicalDrama KoreanDrama Drama Melodrama,Sbs,9.37,PG-13,Heart Surgeons,GoSoo UhmKiJoon SeoJiHye JungBoSuk AhnNaeSang JoJaeYoon JangSoYeon LeeJaeWon SonKwangUp,JoYoungGwang,ChoiSooJin ChoiChangHwan
24,KoreanDrama Melodrama Drama,Mbc,9.52,PG-13,Money Flower,JangHyuk ParkSeYoung LeeSoonJae HanSoHee JangSeungJo LeeMiSook,KimHeeWon,LeeMyungHee
20,Romance KoreanDrama Drama,Mbc,9.28,PG-13,Goodbye Mr. Black,LeeJinWook MoonChaeWon KimKangWoo SongJaeRim YooInYoung KimTaeWoo ImSeMi HaYunJoo LeeWonJong JungDongHwan JungHyeSun JeonGookHwan ChoiJungWoo LeeJaeYong LeeDaeYeon,HanHee,HwangMiNa MoonHeeJung
16,IdolDrama Drama Sci-Fi&Fantasy Crime&Mystery KoreanDrama,Ocn,9.69,PG-13,Tunnel,ChoiJinHyuk YoonHyunMin LeeYooYoung N KimByungChul LeeShiAh JoHeeBong KangKiYoung JooHo KimMinSang(1968),ShinYongWhee NamKiHoon,LeeEunMi
16,Crime&Mystery Sci-Fi&Fantasy KoreanDrama,Tvn,9.35,PG-13,Room No. 9,KimHeeSun KimYoungKwang KimHaeSook ONE OhDaeHwan ImWonHee MinSungWook KimJaeHwa KangShinIl YooJunHong,JiYeongSu,JungSungHee
16,Comedy KoreanDrama Drama Romance,Mbc,8.95,PG-13,My Princess,RyuSooYoung ParkYeJin SongSeungHeon KimTaeHee LeeGiKwang MinJoonHyun ChoiWonHong ImYeJin ParkMinWoo LeeSoonJae LeeDaeYeon LeeSungMin JunMinSeo SonSungYoon MaengSangHoon ParkHyukKwon HeoTaeHee HwangYoungHee KangYeSol BaekBongKi ChoiYooHwa,KwonSeokJang KangDaeSun,JangYoungSil
20,KoreanDrama Drama Costume&Period Crime&Mystery Sci-Fi&Fantasy Horror&Supernatural,Mbc,9.31,PG-13,Arang and the Magistrate,YeonWooJin ShinMinAh HanJungSoo YooSeungHo LeeJoonGi KwonOhJoong KimKwangGyu JungJoonWon MinSungWook JungSooYoung YoonJooSang ImHyunShik BaekHyun(1984) HwangBoRa ParkJoonGyu ImJooEun KimYongGun LeeYongYi KangMoonYoung,KimSangHo JungDaeYoon,JungYoonJung
54,Drama Family&Kids KoreanDrama Romance Women,Kbs,9.47,PG-13,All About My Mom,Eugene LeeSangWoo ChoiTaeJoon SonYeoEun GoDooShim OhMinSeok KimMiSook KimKapSoo JoBoAh KimSoYoung SongJongHo TaeHangHo,LeeGunJoon,YoonKyungAh
10,VarietyShow Entertainment Reality Comedy,Mbc,9.71,PG-13,It’s Dangerous Beyond The Blankets,KangDaniel Xiumin KimMinSuk LeeYiKyung JangKiHa JeongSewoon,[],[]
24,KoreanDrama Historical Costume&Period Drama Romance,Mbc,9.22,PG-13,Shine or Be Mad,JangHyuk OhYeonSeo HoneyLee ImJooHwan RyuSeungSoo HuhJungMin KangKiYoung ShinSeungHwan AhnKilKang LeeDeokHwa AhnSukHwan,SonHyeongSeok,HyunGoWoon KwonInChan KimSeonMi
16,Romance KoreanDrama Comedy Drama,Tvn,9.21,PG-13,A Witch's Romance,YoonHyunMin UhmJungHwa HanJaeSuk ParkSeoJoon KimSaHee,LeeJungHyo,LeeSunJung BanKiRi
16,Drama Romance KoreanDrama IdolDrama Melodrama,Sbs,9.62,PG-13,"It’s Okay, That’s Love",JoInSung GongHyoJin D.O. LeeKwangSoo LeeSungKyung KimMiKyung DoSangWoo SungDongIl JangKiYong ChaHwaYun TaeHangHo,KimKyuTae,NoHeeKyung
2,KoreanDrama Romance Sci-Fi&Fantasy Drama WebDrama,Mbc,9.66,PG-13,Splash Splash Love,YoonDooJoon KimSeulGi JinKiJoo AhnHyoSeop,KimJiHyun,KimJiHyun
15,VarietyShow Entertainment Reality Comedy,Mbc,9.67,PG-13,The Manager,LeeYoungJa JunHyunMoo YangSeHyung YooByungJae SongEunYi,[],[]
20,Food&Cooking Romance KoreanDrama Drama,Mbc,8.98,PG-13,Pasta,LeeSunGyun HoneyLee ChoiJinHyuk GongHyoJin Alex YoonYongHyun SongOkSook HyunWoo JangYong LeeSungMin ChoiJaeHwan NoMinWoo SonSungYoon ByunJungSoo HeoTaeHee LeeHyungChul HaJaeSook RyooSeungBum JungDaHye JoSangKi KimDongHee BaekBongKi,KwonSeokJang,SeoSookHyang
16,Romance KoreanDrama Comedy Drama,Mbc,9.41,PG-13,The Greatest Love,ChaSeungWon GongHyoJin YoonKyeSang YooInNa RyuHyoyoung LeeHwiJae JungManSik LeeHeeJin JungJoonHa BaeSeulGi ParkWonSook LimJiKyu ParkKyungLim ChoiHwaJung JiSangRyul YangHanYeol ChoiSungMin(1973) HanJinHee KimMiJin JangHangJoon,ParkHongKyun LeeDongYoon,HongMiRan HongJungEun
4,IdolDrama Action&Adventure WebDrama KoreanDrama,Oksusu,9.47,PG-13,Dokgo Rewind,Sehun(EXO) AhnBoHyun KangMina JoByeongGyu ShinWonHo(1993) KimChaeEun LeeBeomGyu KimHeeJin LeeJeYeon,ChoiEunJong,Meen BaekSeungHoon OhYoungSuk LeeSeWoon
32,Thriller&Suspense Crime&Mystery KoreanDrama Drama,Sbs,9.51,PG-13,Switch,JangGeunSuk HanYeRi JungWoongIn ChoiJaeWon AhnSeungHwan ChaYup SongWonSeok ShinDoHyun,NamTaeJin,BaekWoonChul
16,Comedy Romance KoreanDrama,Kbs,8.98,PG-13,Discovery of Love,YoonHyunMin JungYuMi(1983) SungJoon YoonJinYi EricMun LeeSeungJoon AhnSukHwan JungSooYoung NamKyungEup ParkAhIn KimHyeOk SungByungSook KimSeulGi JungJooRi GooWon,KimSungYoon,JungHyunJung
50,Entertainment Reality VarietyShow,Mbc,7.75,PG-13,We Got Married,GongMyung JungHyeSung Sleepy ChoiMinYong LeeGukJoo JangDoYeon,[],[]
16,Comedy KoreanDrama Drama Romance,Sbs,9.07,PG-13,Lie to Me,SungJoon YoonEunHye KangJiHwan JoYoonHee KwonYool OhMiHee RyuSeungSoo HongSooHyun BaekSeungHyun ParkJiYoon KimKyuJin KwonHaeHyo AhnJungHoon GoInBum ParkHyoJoon LeeKyungJin MinJoonHyun SongSuhYun KangRaeYun KangShinIl HanInSoo,KimSuRyong KwonHyukChan,ChoiYoonJung KimYeRi
52,IdolDrama Melodrama Romance KoreanDrama Drama,Mbc,8.75,PG-13,Rosy Lovers,LeeJangWoo HanSunHwa ChoiPhillip YoonAhJung LeeMiSook JangMiHee KimMinSeo JungBoSuk BanHyoJung GilEunHye ImYeJin KimYoungOk ParkSangWon,YoonJaeMoon JungJiIn,KimSaKyung
32,KoreanDrama Drama Romance,Mbc,9.39,PG-13,20th Century Boy and Girl,KimJiSuk HanYeSeul RyuHyunKyung LeeSangWoo KimKwangSik ChoiBumHo KimMiKyung LeeJaeKyoon ShinDongMi ShinWonHo OhSangJin YoonBokIn KimIkTae LeeSangHee KimChangWan AhnSeHa KangMina,LeeDongYoon,LeeSunHye
6,VarietyShow Entertainment Crime&Mystery Comedy,Sbs,9.47,PG-13,"Village Survival, the Eight",Jennie SongKang YooJaeSuk ImSooHyang SonDambi YangSeHyung KangKiYoung KimSangHo,[],[]
16,Horror&Supernatural Romance KoreanDrama Thriller&Suspense Crime&Mystery,Sbs,9.34,PG-13,The Village Achiara’s Secret,MoonGeunYoung YookSungjae JangHeeJin ShinEunKyung OnJooWan LeeYulEum ParkEunSuk,LeeYongSeok,DoHyunJung
167,Family&Kids Drama KoreanDrama Comedy,Mbc,9.29,PG-13,Unstoppable High Kick,ParkMinYoung JungIlWoo KimBum Chansung JungJoonHa LeeSoonJae NaMoonHee KimHyeSung ShinJi ParkHaeMi ChoiMinYong,KimByeongWook KimChaDong KimYoungKi,SongJaeJung LeeYoungChul
54,KoreanDrama Family&Kids Drama,Kbs,9.34,PG-13,Laurel Tree Tailors,LeeDongGun JoYoonHee ChoiWonYoung HyunWoo ChaInPyo LeeSeYoung RaMiRan ParkJoonGeum ShinGoo OhHyunKyung KimYoungAe ChaJooYoung PyoYeJin ParkSiEun(2001) ParkEunSuk,HwangInHyuk,KooHyunSook
16,Sci-Fi&Fantasy KoreanDrama Thriller&Suspense Crime&Mystery Drama,Tvn,9.65,PG-13,Signal,LeeJeHoon KimHyeSoo JoJinWoong JangHyunSung JungHaeKyun KimWonHae LeeYooJoon SonHyunJoo JungHanBi LeeSangYeob Chani(SF9) KimKiChun LeeShiAh ParkSiEun(2001) SeoJiHoon ImHwaYoung KimMinKyu OhYeonAh,KimWonSuk,KimEunHee
20,Drama Historical Romance Sci-Fi&Fantasy KoreanDrama Costume&Period,Jtbc,9.29,PG-13,Mirror of the Witch,YoonShiYoon KimSaeRon KwakSiYang LeeSungJae YumJungAh JangHeeJin LeeYiKyung YeoHoeHyun MoonGaYoung JoDalHwan ChoiSungWon LeeJiHoon KimYoungAe JeonMiSun JungInSun LeeDavid,JoHyunTak,YangHyukMoon
8,VarietyShow Lifestyle&Variety,Tvn,9.09,PG-13,Newlywed Diary S2,JangYoonJoo JungSeungMin OhSangJin KimSoYoung,NaYoungSeok,
18,Drama Comedy Romance KoreanDrama,Tvn,9.11,PG-13,King of High School,LeeSooHyuk LeeHaNa SeoInGuk LeeYulEum LeeJooSeung KangKiYoung ShinHyeSun LeeTaeHwan,YooJeWon,YangHeeSeung JoSungHee
16,Comedy Drama Romance KoreanDrama,Mbc,8.95,PG-13,Warm and Cozy,YooYeonSeok KangSora LeeSungJae GoKyungPyo LeeYoungE KimSungOh Jinyoung(B1A4),ParkHongKyun KimHeeWon,HongMiRan HongJungEun
30,Melodrama Romance KoreanDrama Drama,Mbc,9.41,PG-13,Can You Hear My Heart?,KimJaeWon GoJunHee NamgoongMin HwangJungEum LeeKyuHan YounYuhJung LeeHyeYoung(1962) HwangYoungHee KimKwangGyu KimYeoJin LeeSungMin KimSaeRon SeoYoungJoo JungBoSuk KangMoonYoung SongSeungHwan,KimSangHo,MoonHeeJung
20,Drama KoreanDrama,Kbs,9.51,PG-13,Neighborhood Lawyer Jo Deul Ho,ParkShinYang KangSora RyuSooYoung ParkSolMi KimDongJun KimKapSoo KangShinIl JoHanChul JungWonJoong HwangSeokJeong ParkWonSang JangSoYeon YoonBokIn HeoJungEun LeeYoungE,LeeJungSub,Haechoolring LeeHyangHee
176,Reality VarietyShow Entertainment Comedy,Kbs,8.48,PG-13,Happy Together,,[],[]
24,KoreanDrama Family&Kids Melodrama Drama Romance,Mbc,8.93,PG-13,"My Husband, Mr. Oh!",KimKangWoo Uee JungSangHoon HanSunHwa ParkMinJi ParkJungSoo JungChan HanSangJin KimBoMi SeolJungHwan JunMooSong JungSooYoung KimHyunKyoon OhMiYun BangEunHee YooJiSoo KimMinShik ChoChangKeun KimJungPal ParkHyeJin,BaekHoMin,YooYoonKyung
50,Family&Kids Comedy Romance Drama KoreanDrama,Mbc,9.23,PG-13,"Bad Thief, Good Thief",JiHyunWoo Seohyun ImJooEun KimJiHoon JangGwang JungKyungSoon ShinEunJung AhnKilKang KimJungTae ChoiJongHwan Shorry ByunJungSoo HanJaeSuk(1991),OhKyungHoon JangJoonHo,SonYoungMok ChaYiYoung
20,KoreanDrama Romance Drama,Kbs2,8.73,PG-13,Babyfaced Beauty,DanielChoi KimMinSeo RyuJin OhYeonSeo JangNara KimKyuChul Clara KimHyeOk NaYoungHee ParkChulMin HyunYoung AhnSeoHyun YoonJooSang YoonHeeSuk KimMiKyung LeeSeungHyung YooTaeWoong JungJooEun YooYunJi SonHwaRyung,LeeJinSeo LeeSoYeon,OhSunHyung JungDoYoon
22,IdolDrama MedicalDrama Sci-Fi&Fantasy KoreanDrama Costume&Period Drama,Mbc,8.84,PG-13,Dr. Jin,SongSeungHeon ParkMinYoung KimJaejoong LeeBeomSoo LeeSoYeon Fabien KimMyungKook LeeSeungJoon KimKwangSik JoMiRyung JungEunPyo KimByungChoon KimDongSuk NoEul LeeHyungSuk,HanHee OhHyunJong,MotokaMurakami HanJiHoon JeonHyeonJin
61,Drama KoreanDrama Romance Melodrama Family&Kids,Sbs,8.43,PG-13,Our Gap Soon,SongJaeRim KimSoEun ChoiDaeChul LeeWan YangJungWon YooSun LeeBoHee LeeByungJoon KimHyeSun KimKyuRi JeonGookHwan JangYong GoDooShim LeeMiYoung,BooSungChul,MoonYoungNam
32,KoreanDrama Comedy Drama Romance,SbsPlus,8.75,PG-13,Full House Take 2,ParkKiWoong HwangJungEum NoMinWoo,KimJinYoung NamKiHoon,ParkYoungSook
16,KoreanDrama Romance Drama IdolDrama Melodrama,Sbs,9.2,PG-13,"That Winter, The Wind Blows",JoInSung SeoHyoRim KimBum JungEunJi SongHyeKyo GoInBum ChoiSeungKyeong ImSeMi KimTaeWoo KimYoungHoon BaeJongOk KimKyuChul,KimKyuTae,NoHeeKyung
38,Romance KoreanDrama Drama,Mbc,9.15,PG-13,May Queen,KimJaeWon HanJiHye JaeHee SonEunSeo KimYooJung BaekSeungHee KimKyuChul ParkJiBin SunWooJaeDuk LeeDeokHwa GoInBum AhnNaeSang YangMiKyung YoonJongHwa YangOhnYoo SeoYoungJoo MoonJiYoon ParkGunTae KimJiYoung(1974) GeumBoRa KimDongHyun KangJiWoo JungHyeWon YoonJungEun LeeHoon BaeSungJong,BaekHoMin,SonYoungMok
24,Sci-Fi&Fantasy KoreanDrama Costume&Period,Mbc,8.63,PG-13,The Night Watchman,JungYunho SeoYeJi JungIlWoo GoSungHee LeeSeChang KimHeungSoo ChoiWonYoung AhYoung JoDalHwan YoonTaeYoung KimSungOh HwangSeokJeong GoChangSuk LeeJaeYong AhnJungHoon SeoYiSook ShimEunJin YooDaIn LeeChaeMi KangJiWoo MoonBoRyung SongYiWoo KimSoYun(2002),LeeJooHwan,YooDongYoon
40,Comedy KoreanDrama Women,Mbc,9.36,PG-13,The Legendary Witch,HaSeokJin HaYeonSoo OhHyunKyung GoDooShim HanJiHye DoSangWoo LeeJongWon ParkGeunHyung LeeSeungJoon JunInHwa TaeHangHo,JooSungWoo,KooHyunSook
18,KoreanDrama Thriller&Suspense Drama Crime&Mystery IdolDrama,Sbs,9.72,PG-13,Defendant,UhmKiJoon UhmHyunKyung JiSung KwonYuri OhChangSuk KimMinSuk JoJaeYoon SonYeoEun OhYeonAh OhDaeHwan,JoYoungGwang,ChoiSooJin
32,Drama KoreanDrama Crime&Mystery Thriller&Suspense,Mbc,8.94,PG-13,Partners for Justice,JungJaeYoung JungYuMi(1984) LeeYiKyung ParkEunSuk StephanieLee OhManSeok,NoDoCheol,MinJiEun WonYoungSil
24,Action&Adventure Romance Sci-Fi&Fantasy KoreanDrama Costume&Period IdolDrama,Mbc,9.6,PG-13,Gu Family Book,YooYeonSeok Suzy ChoiJinHyuk LeeSeungGi JungJoonWon LeeDavid LeeYooBi UhmHyoSup LeeYeonHee KimDongGyoon LeeSungJae KimKiBang JoJaeYoon YooDongGeun JungHyeYoung KimHeeJung KimBoMi YumDongHun NamHyunJoo SongYoungKyu YoonSeAh JinKyung DavidMcInnis JoSungHa KimHeeWon SungJoon JoMinAh LeeDoKyung JangJoonYoo LeeHyeIn SonGaYoung KimSoYun(2002) ParkJooHyung,ShinWooCheol KimJungHyun,KangEunKyung
24,Action&Adventure KoreanDrama Costume&Period Drama,Kbs2,9.42,PG-13,Inspiring Generation,ImSooHyang KimHyunJoong JinSeYeon SongJaeRim YoonHyunMin KimJaeWook ShinSeungHwan JoDalHwan KimGaEun BaeNooRi KwakDongYeon JungHoBin KimJaekyung KimKapSoo JoDongHyuk SonByungHo KimSeJung ImHyungJoon KimDongHee KimByungGi YangIkJoon LeeHaeIn ParkChulMin MoonHeeKyung KimSungOh LeeChoHee ChoiJaeSung KimSuhKyung KimRoeHa ChoiChulHo JungJin YooTaeWoong ChoiIlHwa LeeChulMin JiWoo YeoHoMin JooDaYoung ShinEunJung KwakSeungNam KimMinHa JiSeungHyun,KimJungKyu,BangHakKi ChaeSeungDae ParkKyeOk
20,Historical KoreanDrama Romance Horror&Supernatural Sci-Fi&Fantasy Drama Thriller&Suspense,Mbc,9.42,PG-13,The Scholar Who Walks the Night,LeeJoonGi LeeYooBi ShimChangmin KimSoEun LeeSooHyuk LeeHyunWoo JangSeungJo LeeSoonJae ChoiTaeHwan JangHeeJin,LeeSungJoon,JoJooHee HanSeungHee JangHyunJoo
17,Crime&Mystery Romance Drama KoreanDrama Melodrama Thriller&Suspense,Sbs,9.39,PG-13,Whisper,LeeBoYoung LeeSangYoon KwonYool ParkSeYoung YoonJooHee KimKapSoo JoDalHwan KimSeoRa KangShinIl KimHongFa KimHaeSook LeeHyunJin KimChangWan ChaeDongHyun WonMiKyung,LeeMyungWoo,ParkKyungSoo
32,Drama KoreanDrama Crime&Mystery Romance Action&Adventure,Mbc,8.73,PG-13,Two Cops,KimSeonHo JoJungSuk Hyeri ImSeMi LeeHoWon LeeSiEon ParkHoon ChoiIlHwa JungHaeKyun,KangWooSuk,SungHongKim
20,Drama Romance KoreanDrama Melodrama,Sbs,9.08,PG-13,Angel Eyes,LeeSangYoon NamJiHyun KangHaNeul KuHyeSun KimJiSuk KangDongYup HyunJyuNi KimHwanHee JungAeRi ImSeungDae ShinHyeSun KimSeungWook ParkJinJoo KimYeoJin KwonHaeHyo SeoDongWon JungJinYoung GongHyungJin SuhTaeHwa LeeSeungHyung Seungri,ChoiMunSeok ParkShinWoo,YoonJiRyeon
14,Music KoreanDrama Drama Romance IdolDrama,ChannelA,8.75,PG-13,K-POP Extreme Survival,ParkYooHwan KoEunAh JoYoonWoo SongSeHyun HongKyungMin Ali Kevin JinHyuk,LeeJungPyo,MoonSunHee
13,Drama KoreanDrama Comedy Romance,Kbs,8.35,PG-13,THE Producers,KimSooHyun IU ChaTaeHyun GongHyoJin RyuJunYeol KimJongKook LeeJooSeung,SeoSooMin PyoMinSoo,ParkJiEun
32,Family&Kids Romance KoreanDrama Drama,Kbs,9.15,PG-13,Matrimonial Chaos,ChaTaeHyun BaeDoona LeeEl SonSeokGu ChoiJungWoo NamGiAe JungJiSoon YooHyungKwan HwangJungMin KimHyeJoon MoonSook,YooHyunKi,MoonJungMin
18,Comedy KoreanDrama Drama Romance,Sbs,9.12,PG-13,Protect the Boss,KimJaejoong ChoiKangHee JiSung WangJiHye HaJaeSook ParkYoungGyu OhHeeJoon AhnNaeSang LeeHeeJin ChaHwaYun KimChung JungKyuSoo KimYoungOk KimHyungBum,SonJungHyun,KwonKiYoung
20,Drama KoreanDrama IdolDrama MedicalDrama,Mbc,8.96,PG-13,Medical Top Team,KwonSangWoo JungRyeoWon JooJiHoon OhYeonSeo ChoiMinho LeeDaeYeon KimChung JoWooRi KimKiBang KalSoWon LeeHeeJin ParkWonSang GoWonHee JeonNoMin KimYoungAe ParkJinWoo Alex LeeHanNa AhnNaeSang KimSungKyum KimJungHak,KimDoHoon,YoonKyungAh
16,KoreanDrama Romance Drama Comedy,Kbs,8.89,PG-13,My Fair Lady,YoonEunHye YoonSangHyun MoonChaeWon JungIlWoo KimYoungKwang,YeongsuJi,YoonEunKyung KimEunHee
32,Food&Cooking KoreanDrama Drama,Mbc,8.52,PG-13,Feast of the Gods,LeeSangWoo SeoHyunJin JooSangWook JunInHwa SungYuri UhmHyoSup SeanDulake ShinGoo JungMinAh KimBoYun LeeIlHwa SongMinJung ParkSangMyun ParkJungMin JooDaYoung JungHyeSun OhNaRa JinTaeHyun SeoYiSook JungDongHwan LeeMinJi SonHwaRyung,LeeDongYoon,JoEunJung
34,Thriller&Suspense Crime&Mystery Drama KoreanDrama,Sbs,8.7,PG-13,Return,LeeJinWook ParkJinHee ShinSungRok YoonJongHoon SonJongHak BongTaeGyu JungEunChae ParkKiWoong KimDongYoung OhDaeHwan KimHeeJung(1992) HanDaGam SeoHyeRin,JooDongMin,ChoiKyungMi
16,Romance Drama KoreanDrama,Kbs,9.42,PG-13,On the Way to the Airport,LeeSangYoon KimHaNeul ShinSungRok ChoiYeoJin JangHeeJin SonJongHak,KimCheolKyu,LeeSookYun
20,Comedy KoreanDrama Drama Romance Sci-Fi&Fantasy IdolDrama,Sbs,9.4,PG-13,Rooftop Prince,LeeTaeSung HanJiMin ParkYoochun LeeTaeRi ChoiWooShik KimSoHyun AhnSukHwan JungSukWon AhnSangTae ChoiWonHong LeeMoonShik GuzalTursunova JungYuMi(1984) BanHyoJung KimDaeHee KimHyungBum JunMinSeo KangByul KyunMiRi ParkJoonGeum MaengSangHoon KimYooSuk SongJaeHee SongOkSook NaYoungHee KilYongWoo,ShinYoonSub AhnGilHo,LeeHeeMyung
18,Drama KoreanDrama Comedy Music IdolDrama,Sbs,9.18,PG-13,Entertainer,JiSung Hyeri KangMinHyuk ChaeJungAn ByungHun GongMyung JeonNoMin JungManSik AhnNaeSang HeoJoonSuk,HongSungChang,YooYoungA
10,Romance Sci-Fi&Fantasy KoreanDrama Comedy,Tvn,8.62,PG-13,Surplus Princess,SongJaeRim JoBoAh OnJooWan KimSeulGi ParkJiSoo NamJooHyuk JangKiYong JinHeeKyung JungChanWoo,BaekSeungRyong,ParkRan KimJiSoo
22,Drama Romance Costume&Period KoreanDrama Historical Action&Adventure,Kbs,9.2,PG-13,Gunman In Joseon,LeeJoonGi NamSangMi YooOhSung JeonHyeBin HanJooWan KimGaEun KimHyunSoo,KimJungMin,KiSeungTae
3,WebDrama ShortFilms KoreanDrama Drama,Kbs,9.59,PG-13,Page Turner,JiSoo KimSoHyun ShinJaeHa YeJiWon HwangYoungHee,LeeJaeHoon,ParkHyeRyun
44,Romance KoreanDrama Drama,Mbc,9.08,PG-13,Kimcheed Radish,KimSeungSoo YooHoJung JooSangWook ParkShinHye LeeMinJung KimHeungSoo,KwonSeokJang,LeeDeokJae
13,VarietyShow Entertainment,Sbs,9.09,PG-13,The Master Key,KangDaniel OngSeongWoo ChaEunWoo BaekHyun(EXO) LeeHongKi KimSejeong LeeSooGeun JunHyunMoo JoBoAh ShinWoo ParkSungGwang P.O KangHanNa Shownu KimJongMin Mingyu Jinyoung(B1A4) LeeSungJong HenryLau JungChaeYeon Eunhyuk Hani Chansung LeeElijah Bobby Leeteuk,[],[]
16,Drama Romance KoreanDrama Melodrama,Jtbc,9.2,PG-13,Secret Love Affair,YooAhIn KyungSooJin ParkHyukKwon KimHyeEun KimHeeAe KimChangWan KimYongGun KimKwon ShimHyeJin ChoiTaeHwan JangHyunSung LeeKanHee,AnPanSeok,JungSungJoo
12,Comedy Drama IdolDrama KoreanDrama,Kbs,9.58,PG-13,Cheer Up!,JiSoo N LeeWonGeun JungEunJi ChaeSooBin GoSooHee ShinJaeHa,LeeEunJin,YoonSooJung JungChanMi
24,Comedy Romance KoreanDrama Drama IdolDrama,Tvn,9.03,PG-13,Reply 1994,Baro GoAra SonHoJun YooYeonSeok JungWoo YeonJunSuk JiSeungHyun LeeIlHwa KimSungKyun MinDohee YoonJongHoon YookSungjae,ShinWonHo,LeeWooJung
16,Drama KoreanDrama,Mbc,9.47,PG-13,Thank You,JangHyuk GongHyoJin SeoShinAe ShinSungRok,LeeJaeDong,LeeKyoungHee
17,VarietyShow Entertainment,Kbs,9.28,PG-13,The Unit,Taemin Rain ChoHyunAh HwangChiYeol HyunA SanE,[],[]
26,IdolDrama KoreanDrama Thriller&Suspense Crime&Mystery Drama,Mbc,9.38,PG-13,Triangle,LeeBeomSoo BaekJinHee KimJaejoong OhYunSoo ImSiwan KimHyeEun ImHaRyong HongSukChun YeoHoMin KimSoHyun KimByungOk JungKyungSoon KangShinIl NoYoungHak KimByungGi ParkJiyeon ParkHyoJoo ShinSeungHwan KimJiYoung LeeYoonMi JoSangGoo JangDongJik WiYangHo,YuCheolYong ChoiJungKyu,ChoiWanKyu
16,Drama Romance Melodrama KoreanDrama,Tvn,8.75,PG-13,Bubblegum,LeeDongWook JungRyeoWon LeeJongHyuk ParkHeeBon BaeJongOk KimJungNan AnWooYeon LeeSeungJoon KimRiNa ParkWonSang ParkJoonGeum SeoJeongYeon ParkChulMin KimSaKwon HongEunTaek HanSeoJin(2008),KimByungSoo,LeeMiNa
