# episodes,genre,network,rating,s_rating,title,cast,director,screenwriter
16,"['18g', '9g', '23g']",KBS,8.94,PG-13,The Man Living in Our House,"['Soo Ae', 'Kim Young Kwang', 'Lee Soo Hyuk', 'Jo Bo Ah', 'Kim Ji Hoon', 'Kim Mi Sook', 'Park Sang Myun', 'Kim Ha Kyoon', 'Woo Do Hwan']",Kim Jung-Min,"Yoo Hyun-Sook (webcomic), Kim Eun-Jung"
12,"['6g', '24g', '19g', '9g', '23g', '18g']",KBS,9.57,PG-13,Go Back Couple,"['Son Ho Jun', 'Jang Nara', 'Jang Ki Yong', 'Han Bo Reum', 'Heo Jung Min', 'Go Bo Gyeol', 'Jo Hye Jung', 'Kim Mi Kyung', 'Kim Byung Ok', 'Min Ji', 'Lee Yi Kyung', 'Lee Byung Joon', 'Lim Ji Kyu']",Ha Byung-Hoon,Kwon Hye-Joo
40,"['9g', '23g', '1041g']",SBS,9.04,PG-13,Should We Kiss First,"['Kam Woo Sung', 'Kim Sun Ah', 'Park Si Yeon', 'Oh Ji Ho', 'Shin So Yul', 'Kim Sung Soo', 'Ye Ji Won', 'Son Deok Gi', 'Ki Do Hoon', 'Kang Kyung Hun', 'Kang Young Seok', 'Jung Da Bin (2000)', 'Cho Ah In']",Son Jung-Hyun,Bae Yoo-Mi
32,"['1040g', '23g', '9g', '1041g']",SBS,9.37,PG-13,Heart Surgeons,"['Go Soo', 'Uhm Ki Joon', 'Seo Ji Hye', 'Jung Bo Suk', 'Ahn Nae Sang', 'Jo Jae Yoon', 'Jang So Yeon', 'Lee Jae Won', 'Son Kwang Up']",Jo Young-Gwang,"Choi Soo-Jin, Choi Chang-Hwan"
24,"['23g', '1041g', '9g']",MBC,9.52,PG-13,Money Flower,"['Jang Hyuk', 'Park Se Young', 'Lee Soon Jae', 'Han So Hee', 'Jang Seung Jo', 'Lee Mi Sook']",Kim Hee-Won,Lee Myung-Hee
20,"['18g', '23g', '9g']",MBC,9.28,PG-13,Goodbye Mr. Black,"['Lee Jin Wook', 'Moon Chae Won', 'Kim Kang Woo', 'Song Jae Rim', 'Yoo In Young', 'Kim Tae Woo', 'Im Se Mi', 'Ha Yun Joo', 'Lee Won Jong', 'Jung Dong Hwan', 'Jung Hye Sun', 'Jeon Gook Hwan', 'Choi Jung Woo', 'Lee Jae Yong', 'Lee Dae Yeon']",Han Hee,"Hwang Mi-Na (comic), Moon Hee-Jung"
16,"['1038g', '9g', '19g', '7g', '23g']",OCN,9.69,PG-13,Tunnel,"['Choi Jin Hyuk', 'Yoon Hyun Min', 'Lee Yoo Young', 'N', 'Kim Byung Chul', 'Lee Shi Ah', 'Jo Hee Bong', 'Kang Ki Young', 'Joo Ho', 'Kim Min Sang (1968)']","Shin Yong-Whee, Nam Ki-Hoon",Lee Eun-Mi
16,"['7g', '19g', '23g']",tvN,9.35,PG-13,Room No. 9,"['Kim Hee Sun', 'Kim Young Kwang', 'Kim Hae Sook', 'ONE', 'Oh Dae Hwan', 'Im Won Hee', 'Min Sung Wook', 'Kim Jae Hwa', 'Kang Shin Il', 'Yoo Jun Hong']",Ji Yeong-Su,Jung Sung-Hee
16,"['6g', '23g', '9g', '18g']",MBC,8.95,PG-13,My Princess,"['Ryu Soo Young', 'Park Ye Jin', 'Song Seung Heon', 'Kim Tae Hee', 'Lee Gi Kwang', 'Min Joon Hyun', 'Choi Won Hong', 'Im Ye Jin', 'Park Min Woo', 'Lee Soon Jae', 'Lee Dae Yeon', 'Lee Sung Min', 'Jun Min Seo', 'Son Sung Yoon', 'Maeng Sang Hoon', 'Park Hyuk Kwon', 'Heo Tae Hee', 'Hwang Young Hee', 'Kang Ye Sol', 'Baek Bong Ki', 'Choi Yoo Hwa']","Kwon Seok-Jang, Kang Dae-Sun",Jang Young-Sil
20,"['23g', '9g', '25g', '7g', '19g', '12g']",MBC,9.31,PG-13,Arang and the Magistrate,"['Yeon Woo Jin', 'Shin Min Ah', 'Han Jung Soo', 'Yoo Seung Ho', 'Lee Joon Gi', 'Kwon Oh Joong', 'Kim Kwang Gyu', 'Jung Joon Won', 'Min Sung Wook', 'Jung Soo Young', 'Yoon Joo Sang', 'Im Hyun Shik', 'Baek Hyun (1984)', 'Hwang Bo Ra', 'Park Joon Gyu', 'Im Joo Eun', 'Kim Yong Gun', 'Lee Yong Yi', 'Kang Moon Young']","Kim Sang-Ho, Jung Dae-Yoon",Jung Yoon-Jung
54,"['9g', '24g', '23g', '18g', '1046g']",KBS,9.47,PG-13,All About My Mom,"['Eugene', 'Lee Sang Woo', 'Choi Tae Joon', 'Son Yeo Eun', 'Go Doo Shim', 'Oh Min Seok', 'Kim Mi Sook', 'Kim Kap Soo', 'Jo Bo Ah', 'Kim So Young', 'Song Jong Ho', 'Tae Hang Ho']",Lee Gun-Joon,Yoon Kyung-Ah
10,"['1044g', '10g', '1042g', '6g']",MBC,9.71,PG-13,It’s Dangerous Beyond The Blankets,"['Kang Daniel', 'Xiumin', 'Kim Min Suk', 'Lee Yi Kyung', 'Jang Ki Ha', 'Jeong Sewoon']",[],[]
24,"['23g', '1037g', '25g', '9g', '18g']",MBC,9.22,PG-13,Shine or Be Mad,"['Jang Hyuk', 'Oh Yeon Seo', 'Honey Lee', 'Im Joo Hwan', 'Ryu Seung Soo', 'Huh Jung Min', 'Kang Ki Young', 'Shin Seung Hwan', 'Ahn Kil Kang', 'Lee Deok Hwa', 'Ahn Suk Hwan']",Son Hyeong-Seok,"Hyun Go-Woon (novel), Kwon In-Chan, Kim Seon-Mi"
16,"['18g', '23g', '6g', '9g']",tvN,9.21,PG-13,A Witch's Romance,"['Yoon Hyun Min', 'Uhm Jung Hwa', 'Han Jae Suk', 'Park Seo Joon', 'Kim Sa Hee']",Lee Jung-Hyo,"Lee Sun-Jung, Ban Ki-Ri"
16,"['9g', '18g', '23g', '1038g', '1041g']",SBS,9.62,PG-13,"It’s Okay, That’s Love","['Jo In Sung', 'Gong Hyo Jin', 'D.O.', 'Lee Kwang Soo', 'Lee Sung Kyung', 'Kim Mi Kyung', 'Do Sang Woo', 'Sung Dong Il', 'Jang Ki Yong', 'Cha Hwa Yun', 'Tae Hang Ho']",Kim Kyu-Tae,No Hee-Kyung
2,"['23g', '18g', '19g', '9g', '1045g']",MBC,9.66,PG-13,Splash Splash Love,"['Yoon Doo Joon', 'Kim Seul Gi', 'Jin Ki Joo', 'Ahn Hyo Seop']",Kim Ji-Hyun,Kim Ji-Hyun
15,"['1044g', '10g', '1042g', '6g']",MBC,9.67,PG-13,The Manager,"['Lee Young Ja', 'Jun Hyun Moo', 'Yang Se Hyung', 'Yoo Byung Jae', 'Song Eun Yi']",[],[]
20,"['1053g', '18g', '23g', '9g']",MBC,8.98,PG-13,Pasta,"['Lee Sun Gyun', 'Honey Lee', 'Choi Jin Hyuk', 'Gong Hyo Jin', 'Alex', 'Yoon Yong Hyun', 'Song Ok Sook', 'Hyun Woo', 'Jang Yong', 'Lee Sung Min', 'Choi Jae Hwan', 'No Min Woo', 'Son Sung Yoon', 'Byun Jung Soo', 'Heo Tae Hee', 'Lee Hyung Chul', 'Ha Jae Sook', 'Ryoo Seung Bum', 'Jung Da Hye', 'Jo Sang Ki', 'Kim Dong Hee', 'Baek Bong Ki']",Kwon Seok-Jang,Seo Sook-Hyang
16,"['18g', '23g', '6g', '9g']",MBC,9.41,PG-13,The Greatest Love,"['Cha Seung Won', 'Gong Hyo Jin', 'Yoon Kye Sang', 'Yoo In Na', 'Ryu Hyoyoung', 'Lee Hwi Jae', 'Jung Man Sik', 'Lee Hee Jin', 'Jung Joon Ha', 'Bae Seul Gi', 'Park Won Sook', 'Lim Ji Kyu', 'Park Kyung Lim', 'Choi Hwa Jung', 'Ji Sang Ryul', 'Yang Han Yeol', 'Choi Sung Min (1973)', 'Han Jin Hee', 'Kim Mi Jin', 'Jang Hang Joon']","Park Hong-Kyun, Lee Dong-Yoon","Hong Mi-Ran, Hong Jung-Eun"
4,"['1038g', '1g', '1045g', '23g']",Oksusu,9.47,PG-13,Dokgo Rewind,"['Sehun (EXO)', 'Ahn Bo Hyun', 'Kang Mina', 'Jo Byeong Gyu', 'Shin Won Ho (1993)', 'Kim Chae Eun', 'Lee Beom Gyu', 'Kim Hee Jin', 'Lee Je Yeon']",Choi Eun-Jong,"Meen (webtoon), Baek Seung-Hoon (webtoon), Oh Young-Suk, Lee Se-Woon"
32,"['26g', '7g', '23g', '9g']",SBS,9.51,PG-13,Switch,"['Jang Geun Suk', 'Han Ye Ri', 'Jung Woong In', 'Choi Jae Won', 'Ahn Seung Hwan', 'Cha Yup', 'Song Won Seok', 'Shin Do Hyun']",Nam Tae-Jin,Baek Woon-Chul
16,"['6g', '18g', '23g']",KBS,8.98,PG-13,Discovery of Love,"['Yoon Hyun Min', 'Jung Yu Mi (1983)', 'Sung Joon', 'Yoon Jin Yi', 'Eric Mun', 'Lee Seung Joon', 'Ahn Suk Hwan', 'Jung Soo Young', 'Nam Kyung Eup', 'Park Ah In', 'Kim Hye Ok', 'Sung Byung Sook', 'Kim Seul Gi', 'Jung Joo Ri', 'Goo Won']",Kim Sung-Yoon,Jung Hyun-Jung
50,"['10g', '1042g', '1044g']",MBC,7.75,PG-13,We Got Married,"['Gong Myung', 'Jung Hye Sung', 'Sleepy', 'Choi Min Yong', 'Lee Guk Joo', 'Jang Do Yeon']",[],[]
16,"['6g', '23g', '9g', '18g']",SBS,9.07,PG-13,Lie to Me,"['Sung Joon', 'Yoon Eun Hye', 'Kang Ji Hwan', 'Jo Yoon Hee', 'Kwon Yool', 'Oh Mi Hee', 'Ryu Seung Soo', 'Hong Soo Hyun', 'Baek Seung Hyun', 'Park Ji Yoon', 'Kim Kyu Jin', 'Kwon Hae Hyo', 'Ahn Jung Hoon', 'Go In Bum', 'Park Hyo Joon', 'Lee Kyung Jin', 'Min Joon Hyun', 'Song Suh Yun', 'Kang Rae Yun', 'Kang Shin Il', 'Han In Soo']","Kim Su-Ryong, Kwon Hyuk-Chan","Choi Yoon-Jung, Kim Ye-Ri"
52,"['1038g', '1041g', '18g', '23g', '9g']",MBC,8.75,PG-13,Rosy Lovers,"['Lee Jang Woo', 'Han Sun Hwa', 'Choi Phillip', 'Yoon Ah Jung', 'Lee Mi Sook', 'Jang Mi Hee', 'Kim Min Seo', 'Jung Bo Suk', 'Ban Hyo Jung', 'Gil Eun Hye', 'Im Ye Jin', 'Kim Young Ok', 'Park Sang Won']","Yoon Jae-Moon, Jung Ji-In",Kim Sa-Kyung
32,"['23g', '9g', '18g']",MBC,9.39,PG-13,20th Century Boy and Girl,"['Kim Ji Suk', 'Han Ye Seul', 'Ryu Hyun Kyung', 'Lee Sang Woo', 'Kim Kwang Sik', 'Choi Bum Ho', 'Kim Mi Kyung', 'Lee Jae Kyoon', 'Shin Dong Mi', 'Shin Won Ho', 'Oh Sang Jin', 'Yoon Bok In', 'Kim Ik Tae', 'Lee Sang Hee', 'Kim Chang Wan', 'Ahn Se Ha', 'Kang Mina']",Lee Dong-Yoon,Lee Sun-Hye
6,"['1044g', '10g', '7g', '6g']",SBS,9.47,PG-13,"Village Survival, the Eight","['Jennie', 'Song Kang', 'Yoo Jae Suk', 'Im Soo Hyang', 'Son Dambi', 'Yang Se Hyung', 'Kang Ki Young', 'Kim Sang Ho']",[],[]
16,"['12g', '18g', '23g', '26g', '7g']",SBS,9.34,PG-13,The Village Achiara’s Secret,"['Moon Geun Young', 'Yook Sungjae', 'Jang Hee Jin', 'Shin Eun Kyung', 'On Joo Wan', 'Lee Yul Eum', 'Park Eun Suk']",Lee Yong-Seok,Do Hyun-Jung
167,"['24g', '9g', '23g', '6g']",MBC,9.29,PG-13,Unstoppable High Kick,"['Park Min Young', 'Jung Il Woo', 'Kim Bum', 'Chansung', 'Jung Joon Ha', 'Lee Soon Jae', 'Na Moon Hee', 'Kim Hye Sung', 'Shin Ji', 'Park Hae Mi', 'Choi Min Yong']","Kim Byeong-Wook, Kim Cha-Dong, Kim Young-Ki","Song Jae-Jung, Lee Young-Chul"
54,"['23g', '24g', '9g']",KBS,9.34,PG-13,Laurel Tree Tailors,"['Lee Dong Gun', 'Jo Yoon Hee', 'Choi Won Young', 'Hyun Woo', 'Cha In Pyo', 'Lee Se Young', 'Ra Mi Ran', 'Park Joon Geum', 'Shin Goo', 'Oh Hyun Kyung', 'Kim Young Ae', 'Cha Joo Young', 'Pyo Ye Jin', 'Park Si Eun (2001)', 'Park Eun Suk']",Hwang In-Hyuk,Koo Hyun-Sook
16,"['19g', '23g', '26g', '7g', '9g']",tvN,9.65,PG-13,Signal,"['Lee Je Hoon', 'Kim Hye Soo', 'Jo Jin Woong', 'Jang Hyun Sung', 'Jung Hae Kyun', 'Kim Won Hae', 'Lee Yoo Joon', 'Son Hyun Joo', 'Jung Han Bi', 'Lee Sang Yeob', 'Chani (SF9)', 'Kim Ki Chun', 'Lee Shi Ah', 'Park Si Eun (2001)', 'Seo Ji Hoon', 'Im Hwa Young', 'Kim Min Kyu', 'Oh Yeon Ah']",Kim Won-Suk,Kim Eun-Hee
20,"['9g', '1037g', '18g', '19g', '23g', '25g']",JTBC,9.29,PG-13,Mirror of the Witch,"['Yoon Shi Yoon', 'Kim Sae Ron', 'Kwak Si Yang', 'Lee Sung Jae', 'Yum Jung Ah', 'Jang Hee Jin', 'Lee Yi Kyung', 'Yeo Hoe Hyun', 'Moon Ga Young', 'Jo Dal Hwan', 'Choi Sung Won', 'Lee Ji Hoon', 'Kim Young Ae', 'Jeon Mi Sun', 'Jung In Sun', 'Lee David']",Jo Hyun-Tak,Yang Hyuk-Moon
8,"['1044g', '14g']",tvN,9.09,PG-13,Newlywed Diary S2,"['Jang Yoon Joo', 'Jung Seung Min', 'Oh Sang Jin', 'Kim So Young']",Na Young Seok,
18,"['9g', '6g', '18g', '23g']",tvN,9.11,PG-13,King of High School,"['Lee Soo Hyuk', 'Lee Ha Na', 'Seo In Guk', 'Lee Yul Eum', 'Lee Joo Seung', 'Kang Ki Young', 'Shin Hye Sun', 'Lee Tae Hwan']",Yoo Je-Won,"Yang Hee-Seung, Jo Sung-Hee"
16,"['6g', '9g', '18g', '23g']",MBC,8.95,PG-13,Warm and Cozy,"['Yoo Yeon Seok', 'Kang Sora', 'Lee Sung Jae', 'Go Kyung Pyo', 'Lee Young E', 'Kim Sung Oh', 'Jinyoung (B1A4)']","Park Hong-Kyun, Kim Hee-Won","Hong Mi-Ran, Hong Jung-Eun"
30,"['1041g', '18g', '23g', '9g']",MBC,9.41,PG-13,Can You Hear My Heart?,"['Kim Jae Won', 'Go Jun Hee', 'Namgoong Min', 'Hwang Jung Eum', 'Lee Kyu Han', 'Youn Yuh Jung', 'Lee Hye Young (1962)', 'Hwang Young Hee', 'Kim Kwang Gyu', 'Kim Yeo Jin', 'Lee Sung Min', 'Kim Sae Ron', 'Seo Young Joo', 'Jung Bo Suk', 'Kang Moon Young', 'Song Seung Hwan']",Kim Sang-Ho,Moon Hee-Jung
20,"['9g', '23g']",KBS,9.51,PG-13,Neighborhood Lawyer Jo Deul Ho,"['Park Shin Yang', 'Kang Sora', 'Ryu Soo Young', 'Park Sol Mi', 'Kim Dong Jun', 'Kim Kap Soo', 'Kang Shin Il', 'Jo Han Chul', 'Jung Won Joong', 'Hwang Seok Jeong', 'Park Won Sang', 'Jang So Yeon', 'Yoon Bok In', 'Heo Jung Eun', 'Lee Young E']",Lee Jung-Sub,"Haechoolring (webcomic), Lee Hyang-Hee"
176,"['1042g', '1044g', '10g', '6g']",KBS,8.48,PG-13,Happy Together,[],[],[]
24,"['23g', '24g', '1041g', '9g', '18g']",MBC,8.93,PG-13,"My Husband, Mr. Oh!","['Kim Kang Woo', 'Uee', 'Jung Sang Hoon', 'Han Sun Hwa', 'Park Min Ji', 'Park Jung Soo', 'Jung Chan', 'Han Sang Jin', 'Kim Bo Mi', 'Seol Jung Hwan', 'Jun Moo Song', 'Jung Soo Young', 'Kim Hyun Kyoon', 'Oh Mi Yun', 'Bang Eun Hee', 'Yoo Ji Soo', 'Kim Min Shik', 'Cho Chang Keun', 'Kim Jung Pal', 'Park Hye Jin']",Baek Ho-Min,Yoo Yoon-Kyung
50,"['24g', '6g', '18g', '9g', '23g']",MBC,9.23,PG-13,"Bad Thief, Good Thief","['Ji Hyun Woo', 'Seohyun', 'Im Joo Eun', 'Kim Ji Hoon', 'Jang Gwang', 'Jung Kyung Soon', 'Shin Eun Jung', 'Ahn Kil Kang', 'Kim Jung Tae', 'Choi Jong Hwan', 'Shorry', 'Byun Jung Soo', 'Han Jae Suk (1991)']","Oh Kyung-Hoon, Jang Joon-Ho","Son Young-Mok, Cha Yi-Young"
20,"['23g', '18g', '9g']",KBS2,8.73,PG-13,Babyfaced Beauty,"['Daniel Choi', 'Kim Min Seo', 'Ryu Jin', 'Oh Yeon Seo', 'Jang Nara', 'Kim Kyu Chul', 'Clara', 'Kim Hye Ok', 'Na Young Hee', 'Park Chul Min', 'Hyun Young', 'Ahn Seo Hyun', 'Yoon Joo Sang', 'Yoon Hee Suk', 'Kim Mi Kyung', 'Lee Seung Hyung', 'Yoo Tae Woong', 'Jung Joo Eun', 'Yoo Yun Ji', 'Son Hwa Ryung']","Lee Jin-Seo, Lee So-Yeon","Oh Sun-Hyung, Jung Do-Yoon"
22,"['1038g', '1040g', '19g', '23g', '25g', '9g']",MBC,8.84,PG-13,Dr. Jin,"['Song Seung Heon', 'Park Min Young', 'Kim Jaejoong', 'Lee Beom Soo', 'Lee So Yeon', 'Fabien', 'Kim Myung Kook', 'Lee Seung Joon', 'Kim Kwang Sik', 'Jo Mi Ryung', 'Jung Eun Pyo', 'Kim Byung Choon', 'Kim Dong Suk', 'No Eul', 'Lee Hyung Suk']","Han Hee, Oh Hyun-Jong","Motoka Murakami (manga), Han Ji-Hoon, Jeon Hyeon-Jin"
61,"['9g', '23g', '18g', '1041g', '24g']",SBS,8.43,PG-13,Our Gap Soon,"['Song Jae Rim', 'Kim So Eun', 'Choi Dae Chul', 'Lee Wan', 'Yang Jung Won', 'Yoo Sun', 'Lee Bo Hee', 'Lee Byung Joon', 'Kim Hye Sun', 'Kim Kyu Ri', 'Jeon Gook Hwan', 'Jang Yong', 'Go Doo Shim', 'Lee Mi Young']",Boo Sung-Chul,Moon Young-Nam
32,"['23g', '6g', '9g', '18g']",SBS Plus,8.75,PG-13,Full House Take 2,"['Park Ki Woong', 'Hwang Jung Eum', 'No Min Woo']","Kim Jin-Young, Nam Ki-Hoon",Park Young-Sook
16,"['23g', '18g', '9g', '1038g', '1041g']",SBS,9.2,PG-13,"That Winter, The Wind Blows","['Jo In Sung', 'Seo Hyo Rim', 'Kim Bum', 'Jung Eun Ji', 'Song Hye Kyo', 'Go In Bum', 'Choi Seung Kyeong', 'Im Se Mi', 'Kim Tae Woo', 'Kim Young Hoon', 'Bae Jong Ok', 'Kim Kyu Chul']",Kim Kyu-Tae,No Hee-Kyung
38,"['18g', '23g', '9g']",MBC,9.15,PG-13,May Queen,"['Kim Jae Won', 'Han Ji Hye', 'Jae Hee', 'Son Eun Seo', 'Kim Yoo Jung', 'Baek Seung Hee', 'Kim Kyu Chul', 'Park Ji Bin', 'Sun Woo Jae Duk', 'Lee Deok Hwa', 'Go In Bum', 'Ahn Nae Sang', 'Yang Mi Kyung', 'Yoon Jong Hwa', 'Yang Ohn Yoo', 'Seo Young Joo', 'Moon Ji Yoon', 'Park Gun Tae', 'Kim Ji Young (1974)', 'Geum Bo Ra', 'Kim Dong Hyun', 'Kang Ji Woo', 'Jung Hye Won', 'Yoon Jung Eun', 'Lee Hoon', 'Bae Sung Jong']",Baek Ho-Min,Son Young-Mok
24,"['19g', '23g', '25g']",MBC,8.63,PG-13,The Night Watchman,"['Jung Yunho', 'Seo Ye Ji', 'Jung Il Woo', 'Go Sung Hee', 'Lee Se Chang', 'Kim Heung Soo', 'Choi Won Young', 'Ah Young', 'Jo Dal Hwan', 'Yoon Tae Young', 'Kim Sung Oh', 'Hwang Seok Jeong', 'Go Chang Suk', 'Lee Jae Yong', 'Ahn Jung Hoon', 'Seo Yi Sook', 'Shim Eun Jin', 'Yoo Da In', 'Lee Chae Mi', 'Kang Ji Woo', 'Moon Bo Ryung', 'Song Yi Woo', 'Kim So Yun (2002)']",Lee Joo-Hwan,Yoo Dong-Yoon
40,"['6g', '23g', '1046g']",MBC,9.36,PG-13,The Legendary Witch,"['Ha Seok Jin', 'Ha Yeon Soo', 'Oh Hyun Kyung', 'Go Doo Shim', 'Han Ji Hye', 'Do Sang Woo', 'Lee Jong Won', 'Park Geun Hyung', 'Lee Seung Joon', 'Jun In Hwa', 'Tae Hang Ho']",Joo Sung-Woo,Koo Hyun-Sook
18,"['23g', '26g', '9g', '7g', '1038g']",SBS,9.72,PG-13,Defendant,"['Uhm Ki Joon', 'Uhm Hyun Kyung', 'Ji Sung', 'Kwon Yuri', 'Oh Chang Suk', 'Kim Min Suk', 'Jo Jae Yoon', 'Son Yeo Eun', 'Oh Yeon Ah', 'Oh Dae Hwan']",Jo Young-Gwang,Choi Soo-Jin
32,"['9g', '23g', '7g', '26g']",MBC,8.94,PG-13,Partners for Justice,"['Jung Jae Young', 'Jung Yu Mi (1984)', 'Lee Yi Kyung', 'Park Eun Suk', 'Stephanie Lee', 'Oh Man Seok']",No Do-Cheol,"Min Ji-Eun, Won Young-Sil"
24,"['1g', '18g', '19g', '23g', '25g', '1038g']",MBC,9.6,PG-13,Gu Family Book,"['Yoo Yeon Seok', 'Suzy', 'Choi Jin Hyuk', 'Lee Seung Gi', 'Jung Joon Won', 'Lee David', 'Lee Yoo Bi', 'Uhm Hyo Sup', 'Lee Yeon Hee', 'Kim Dong Gyoon', 'Lee Sung Jae', 'Kim Ki Bang', 'Jo Jae Yoon', 'Yoo Dong Geun', 'Jung Hye Young', 'Kim Hee Jung', 'Kim Bo Mi', 'Yum Dong Hun', 'Nam Hyun Joo', 'Song Young Kyu', 'Yoon Se Ah', 'Jin Kyung', 'David McInnis', 'Jo Sung Ha', 'Kim Hee Won', 'Sung Joon', 'Jo Min Ah', 'Lee Do Kyung', 'Jang Joon Yoo', 'Lee Hye In', 'Son Ga Young', 'Kim So Yun (2002)', 'Park Joo Hyung']","Shin Woo-Cheol, Kim Jung-Hyun",Kang Eun-Kyung
24,"['1g', '23g', '25g', '9g']",KBS2,9.42,PG-13,Inspiring Generation,"['Im Soo Hyang', 'Kim Hyun Joong', 'Jin Se Yeon', 'Song Jae Rim', 'Yoon Hyun Min', 'Kim Jae Wook', 'Shin Seung Hwan', 'Jo Dal Hwan', 'Kim Ga Eun', 'Bae Noo Ri', 'Kwak Dong Yeon', 'Jung Ho Bin', 'Kim Jaekyung', 'Kim Kap Soo', 'Jo Dong Hyuk', 'Son Byung Ho', 'Kim Se Jung', 'Im Hyung Joon', 'Kim Dong Hee', 'Kim Byung Gi', 'Yang Ik Joon', 'Lee Hae In', 'Park Chul Min', 'Moon Hee Kyung', 'Kim Sung Oh', 'Lee Cho Hee', 'Choi Jae Sung', 'Kim Suh Kyung', 'Kim Roe Ha', 'Choi Chul Ho', 'Jung Jin', 'Yoo Tae Woong', 'Choi Il Hwa', 'Lee Chul Min', 'Ji Woo', 'Yeo Ho Min', 'Joo Da Young', 'Shin Eun Jung', 'Kwak Seung Nam', 'Kim Min Ha', 'Ji Seung Hyun']",Kim Jung-Kyu,"Bang Hak-Ki (comic), Chae Seung-Dae (ep.1-10), Park Kye-Ok (ep.11-24)"
20,"['1037g', '23g', '18g', '12g', '19g', '9g', '26g']",MBC,9.42,PG-13,The Scholar Who Walks the Night,"['Lee Joon Gi', 'Lee Yoo Bi', 'Shim Changmin', 'Kim So Eun', 'Lee Soo Hyuk', 'Lee Hyun Woo', 'Jang Seung Jo', 'Lee Soon Jae', 'Choi Tae Hwan', 'Jang Hee Jin']",Lee Sung-Joon,"Jo Joo-Hee (original comic), Han Seung-Hee (original comic), Jang Hyun-Joo"
17,"['7g', '18g', '9g', '23g', '1041g', '26g']",SBS,9.39,PG-13,Whisper,"['Lee Bo Young', 'Lee Sang Yoon', 'Kwon Yool', 'Park Se Young', 'Yoon Joo Hee', 'Kim Kap Soo', 'Jo Dal Hwan', 'Kim Seo Ra', 'Kang Shin Il', 'Kim Hong Fa', 'Kim Hae Sook', 'Lee Hyun Jin', 'Kim Chang Wan', 'Chae Dong Hyun', 'Won Mi Kyung']",Lee Myung-Woo,Park Kyung-Soo
32,"['9g', '23g', '7g', '18g', '1g']",MBC,8.73,PG-13,Two Cops,"['Kim Seon Ho', 'Jo Jung Suk', 'Hyeri', 'Im Se Mi', 'Lee Ho Won', 'Lee Si Eon', 'Park Hoon', 'Choi Il Hwa', 'Jung Hae Kyun']",Kang Woo-Suk,Sung-Hong Kim
20,"['9g', '18g', '23g', '1041g']",SBS,9.08,PG-13,Angel Eyes,"['Lee Sang Yoon', 'Nam Ji Hyun', 'Kang Ha Neul', 'Ku Hye Sun', 'Kim Ji Suk', 'Kang Dong Yup', 'Hyun Jyu Ni', 'Kim Hwan Hee', 'Jung Ae Ri', 'Im Seung Dae', 'Shin Hye Sun', 'Kim Seung Wook', 'Park Jin Joo', 'Kim Yeo Jin', 'Kwon Hae Hyo', 'Seo Dong Won', 'Jung Jin Young', 'Gong Hyung Jin', 'Suh Tae Hwa', 'Lee Seung Hyung', 'Seungri']","Choi Mun-Seok, Park Shin-Woo",Yoon Ji-Ryeon
14,"['17g', '23g', '9g', '18g', '1038g']",Channel A,8.75,PG-13,K-POP Extreme Survival,"['Park Yoo Hwan', 'Ko Eun Ah', 'Jo Yoon Woo', 'Song Se Hyun', 'Hong Kyung Min', 'Ali', 'Kevin', 'Jin Hyuk']",Lee Jung-Pyo,Moon Sun-Hee
13,"['9g', '23g', '6g', '18g']",KBS,8.35,PG-13,THE Producers,"['Kim Soo Hyun', 'IU', 'Cha Tae Hyun', 'Gong Hyo Jin', 'Ryu Jun Yeol', 'Kim Jong Kook', 'Lee Joo Seung']","Seo Soo-Min, Pyo Min-Soo",Park Ji-Eun
32,"['24g', '18g', '23g', '9g']",KBS,9.15,PG-13,Matrimonial Chaos,"['Cha Tae Hyun', 'Bae Doona', 'Lee El', 'Son Seok Gu', 'Choi Jung Woo', 'Nam Gi Ae', 'Jung Ji Soon', 'Yoo Hyung Kwan', 'Hwang Jung Min', 'Kim Hye Joon', 'Moon Sook']",Yoo Hyun-Ki,Moon Jung-Min
18,"['6g', '23g', '9g', '18g']",SBS,9.12,PG-13,Protect the Boss,"['Kim Jaejoong', 'Choi Kang Hee', 'Ji Sung', 'Wang Ji Hye', 'Ha Jae Sook', 'Park Young Gyu', 'Oh Hee Joon', 'Ahn Nae Sang', 'Lee Hee Jin', 'Cha Hwa Yun', 'Kim Chung', 'Jung Kyu Soo', 'Kim Young Ok', 'Kim Hyung Bum']",Son Jung-Hyun,Kwon Ki-Young
20,"['9g', '23g', '1038g', '1040g']",MBC,8.96,PG-13,Medical Top Team,"['Kwon Sang Woo', 'Jung Ryeo Won', 'Joo Ji Hoon', 'Oh Yeon Seo', 'Choi Minho', 'Lee Dae Yeon', 'Kim Chung', 'Jo Woo Ri', 'Kim Ki Bang', 'Kal So Won', 'Lee Hee Jin', 'Park Won Sang', 'Go Won Hee', 'Jeon No Min', 'Kim Young Ae', 'Park Jin Woo', 'Alex', 'Lee Han Na', 'Ahn Nae Sang', 'Kim Sung Kyum', 'Kim Jung Hak']",Kim Do-Hoon,Yoon Kyung-Ah
16,"['23g', '18g', '9g', '6g']",KBS,8.89,PG-13,My Fair Lady,"['Yoon Eun Hye', 'Yoon Sang Hyun', 'Moon Chae Won', 'Jung Il Woo', 'Kim Young Kwang']",Yeong-su Ji,"Yoon Eun-Kyung, Kim Eun-Hee"
